mes_ano,data,subconta,historico,complemento,debito,credito,saldo,saldo_anterior,macro_categoria
2025-08,2025-08-20,CONTA NORMAL,PG.PCMSO SECOVIMED,PCMSO/PGR 6/6,-208.37,,-53871.47,-62471.24,Taxas e Impostos
2025-08,2025-08-21,CONTA NORMAL,PG.VALE TRANSPORTE,09/2025,-1378.49,,-55249.96,-62471.24,Pessoal
2025-08,2025-08-21,CONTA NORMAL,PG.MAT.LIMPEZA,EMPRESA_MATERIAIS_D NF.6131,-641.2,,-55891.16,-62471.24,Utilidades
2025-08,2025-08-21,CONTA NORMAL,PG.MANUT.PORTÃO,PRESTADOR_N NF.0054,-2600.0,,-58491.16,-62471.24,Manutenção
2025-08,2025-08-22,CONTA NORMAL,PG.VALE REFEIÇÃO/ALIMENTAÇÃO,09/2025,-200.0,,-58691.16,-62471.24,Pessoal
2025-08,2025-08-25,CONTA NORMAL,PG.SECOVIMED,07/2025,-242.6,,-58933.76,-62471.24,Taxas e Impostos
2025-08,2025-08-25,CONTA NORMAL,REEMB.MAT.EXPEDIENTE,08/2025 NF.:9158,-118.94,,-59052.7,-62471.24,Administração
2025-08,2025-08-25,CONTA NORMAL,TAXA AUXILIAR ADMINISTRACAO,08/2025 NF.:9158,-1189.37,,-60242.07,-62471.24,Administração
2025-08,2025-08-25,CONTA NORMAL,REC. MULTA,08/25 [AP:E400 BL B],,6.6,-60235.47,-62471.24,Receitas Condominiais
2025-08,2025-08-25,CONTA NORMAL,REC.CONDOMÍNIO,08/25 [AP:E400 BL B],,324.94,-59910.53,-62471.24,Receitas Condominiais
2025-08,2025-08-26,CONTA NORMAL,PG.CEEE,0KWH 08/2025 [MEDIDOR_E],-63.33,,-59973.86,-62471.24,Utilidades
2025-08,2025-08-26,CONTA NORMAL,PG.CEEE,1027kWH 08/2025 [MEDIDOR_E],-955.16,,-60929.02,-62471.24,Utilidades
2025-08,2025-08-26,CONTA NORMAL,PG.CEEE,964KWH 08/2025 [MEDIDOR_E],-898.63,,-61827.65,-62471.24,Utilidades
2025-08,2025-08-27,CONTA NORMAL,PG.REMESSA DOCTOS.,,-147.0,,-61974.65,-62471.24,Administração
2025-08,2025-08-27,CONTA NORMAL,REC. MULTA,08/25 [AP:B61A BL A],,14.81,-61959.84,-62471.24,Receitas Condominiais
2025-08,2025-08-27,CONTA NORMAL,REC.CONDOMÍNIO,08/25 [AP:B61A BL A],,734.9,-61224.94,-62471.24,Receitas Condominiais
2025-08,2025-08-27,CONTA NORMAL,PG.REMESSA DOCTOS.,E.C.T,-9.2,,-61234.14,-62471.24,Administração
2025-08,2025-08-28,CONTA NORMAL,REC.CONDOMÍNIO,09/25 [AP:CA85 BL B],,283.21,-60950.93,-62471.24,Receitas Condominiais
2025-08,2025-08-28,CONTA NORMAL,PG.REFORMA,COLUNA ÁGUA-PRESTADOR_H NF.0024,-3200.0,,-64150.93,-62471.24,Manutenção
2025-08,2025-08-28,CONTA NORMAL,PG.REP.ELÉTRICO,PRESTADOR_I NF.0044,-650.0,,-64800.93,-62471.24,Manutenção
2025-08,2025-08-29,CONTA NORMAL,PG.IMPRESSÕES/FOTOC.,,-56.7,,-64857.63,-62471.24,Administração
2025-08,2025-08-29,CONTA NORMAL,PG.SEG.VIDA FUNC.08/2025,,-227.04,,-65084.67,-62471.24,Pessoal
2025-08,2025-08-29,CONTA NORMAL,PG.FOLHA FUNC.BCO.,08/2025,-19.6,,-65104.27,-62471.24,Administração
2025-08,2025-08-29,CONTA NORMAL,PG.TARIFA BANCO COBRANÇA,08/2025,-644.0,,-65748.27,-62471.24,Administração
2025-08,2025-08-29,CONTA NORMAL,PG.SALÁRIO,08/2025 FUNCIONARIO_A,-1324.99,,-67073.26,-62471.24,Pessoal
2025-08,2025-08-29,CONTA NORMAL,PG.SALÁRIO,08/2025 FUNCIONARIO_B,-1592.7,,-68665.96,-62471.24,Pessoal
2025-08,2025-08-29,CONTA NORMAL,REC. MULTA,08/25 [AP:7573 BL B],,6.8,-68659.16,-62471.24,Receitas Condominiais
2025-08,2025-08-29,CONTA NORMAL,REC.CONDOMÍNIO,08/25 [AP:7573 BL B],,337.98,-68321.18,-62471.24,Receitas Condominiais
2025-08,2025-08-29,CONTA NORMAL,REC. MULTA,08/25 [AP:FEE4 BL B],,12.16,-68309.02,-62471.24,Receitas Condominiais
2025-08,2025-08-29,CONTA NORMAL,REC.CONDOMÍNIO,08/25 [AP:FEE4 BL B],,316.1,-67992.92,-62471.24,Receitas Condominiais
2025-08,2025-08-29,CONTA NORMAL,REC.CONDOMÍNIO,09/25 [AP:6B34 BL B],,312.59,-67680.33,-62471.24,Receitas Condominiais
2025-08,2025-08-29,CONTA NORMAL,REC.CONDOMÍNIO,09/25 [AP:4FDA BL B],,283.21,-67397.12,-62471.24,Receitas Condominiais
2025-08,2025-08-29,CONTA NORMAL,PG.MATERIAL,EMPRESA_ACABAMENTOS NF.4433,-89.0,,-67486.12,-62471.24,Manutenção
2025-08,2025-08-29,CONTA NORMAL,VALOR,TRANSFERIDO DA SUB-CTA.FDO.DIF.SAL.,,20.81,-67465.31,-62471.24,Outros
2025-08,2025-08-29,CONTA NORMAL,VALOR,TRANSFERIDO DA SUB-CTA.FDO.FÉRIAS,,890.26,-66575.05,-62471.24,Outros
2025-08,2025-08-11,ACORDOS,REC.ACORDO,[AP:BAC6] 04/2024 A 03/2025 P.1/12,,183.65,753.65,570.0,Receitas Condominiais
2025-08,2025-08-11,ACORDOS,REC.ACORDO,[AP:BAC6] B 04/2024 A 03/2025 P.2/12,,316.35,1070.0,570.0,Receitas Condominiais
2025-08,2025-08-20,ACORDOS,PG.ACORDO,PARC.08/25 UNIDADE 504A,,80.0,1150.0,570.0,Administração
2025-08,2025-08-01,FUNDO DIF.SALÁRIO,DIF.SALARIAL,05/25 [AP:684F BL B],,2.26,2.26,0.0,Fundos
2025-08,2025-08-05,FUNDO DIF.SALÁRIO,DIF.SALARIAL,07/25 [AP:CB30 BL B],,2.32,4.58,0.0,Fundos
2025-08,2025-08-05,FUNDO DIF.SALÁRIO,DIF.SALARIAL,07/25 [AP:6C58 BL B],,2.32,6.9,0.0,Fundos
2025-08,2025-08-06,FUNDO DIF.SALÁRIO,DIF.SALARIAL,07/25 [AP:A0C7 BL B],,3.22,10.12,0.0,Fundos
2025-08,2025-08-13,FUNDO DIF.SALÁRIO,DIF.SALARIAL,07/25 [AP:A3B5 BL A],,3.61,13.73,0.0,Fundos
2025-08,2025-08-14,FUNDO DIF.SALÁRIO,DIF.SALARIAL,06/25 [AP:BA53 BL A],,3.54,17.27,0.0,Fundos
2025-08,2025-08-14,FUNDO DIF.SALÁRIO,DIF.SALARIAL,07/25 [AP:BA53 BL A],,3.54,20.81,0.0,Fundos
2025-08,2025-08-29,FUNDO DIF.SALÁRIO,VALOR,TRANSFERIDO P/CONTA CORRENTE,-20.81,,0.0,0.0,Outros
2025-08,2025-08-14,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,06/25 [AP:BA53 BL A]  Parc.(01/01),,40.35,712.04,671.69,Fundos
2025-08,2025-08-28,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,09/25 [AP:CA85 BL B] Parc.(01/01),,14.94,726.98,671.69,Fundos
2025-08,2025-08-29,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,09/25 [AP:6B34 BL B] Parc.(01/01),,16.74,743.72,671.69,Fundos
2025-08,2025-08-29,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,09/25 [AP:4FDA BL B] Parc.(01/01),,14.94,758.66,671.69,Fundos
2025-08,2025-08-29,FUNDO FÉRIAS,VALOR,TRANSFERIDO P/CONTA CORRENTE,-890.26,,-131.6,671.69,Outros
2025-08,2025-08-01,FUNDO OBRAS,FUNDO OBRAS,05/25 [AP:684F BL B],,1.98,-975.63,-977.61,Fundos
2025-08,2025-08-01,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:E8D6 BL B],,1.98,-973.65,-977.61,Fundos
2025-08,2025-08-01,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:2764 BL B],,2.02,-971.63,-977.61,Fundos
2025-08,2025-08-01,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:88E9 BL A],,3.17,-968.46,-977.61,Fundos
2025-08,2025-08-01,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:98C1 BL A],,3.32,-965.14,-977.61,Fundos
2025-08,2025-08-04,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:ED8B BL B],,2.06,-963.08,-977.61,Fundos
2025-08,2025-08-04,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:A7B7 BL B],,2.07,-961.01,-977.61,Fundos
2025-08,2025-08-04,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:BA6D BL B],,2.83,-958.18,-977.61,Fundos
2025-08,2025-08-04,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:06AD BL A],,6.77,-951.41,-977.61,Fundos
2025-08,2025-08-05,FUNDO OBRAS,FUNDO OBRAS,07/25 [AP:CB30 BL B],,2.04,-949.37,-977.61,Fundos
2025-08,2025-08-05,FUNDO OBRAS,TELHADO,07/25 [AP:CB30 BL B] Parc.(01/03),,24.84,-924.53,-977.61,Manutenção
2025-08,2025-08-05,FUNDO OBRAS,FUNDO OBRAS,07/25 [AP:6C58 BL B],,2.04,-922.49,-977.61,Fundos
2025-08,2025-08-05,FUNDO OBRAS,TELHADO,07/25 [AP:6C58 BL B] Parc.(01/03),,24.84,-897.65,-977.61,Manutenção
2025-08,2025-08-05,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:C6E3 BL B],,3.39,-894.26,-977.61,Fundos
2025-08,2025-08-05,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:B9E9 BL B],,2.83,-891.43,-977.61,Fundos
2025-08,2025-08-05,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:7168 BL A],,3.32,-888.11,-977.61,Fundos
2025-08,2025-08-05,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:CA85 BL B],,2.04,-886.07,-977.61,Fundos
2025-08,2025-08-05,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:6C58 BL B],,2.04,-884.03,-977.61,Fundos
2025-08,2025-08-05,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:DCB8 BL B],,2.83,-881.2,-977.61,Fundos
2025-08,2025-08-05,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:E688 BL A],,3.1,-878.1,-977.61,Fundos
2025-08,2025-08-05,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:11A2 BL B],,2.04,-876.06,-977.61,Fundos
2025-08,2025-08-06,FUNDO OBRAS,FUNDO OBRAS,07/25 [AP:A0C7 BL B],,2.82,-873.24,-977.61,Fundos
2025-08,2025-08-06,FUNDO OBRAS,TELHADO,07/25 [AP:A0C7 BL B] Parc.(01/03),,24.84,-848.4,-977.61,Manutenção
2025-08,2025-08-06,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:DD97 BL B],,3.17,-845.23,-977.61,Fundos
2025-08,2025-08-06,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:23CD BL B],,2.12,-843.11,-977.61,Fundos
2025-08,2025-08-06,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:0BB3 BL B],,2.82,-840.29,-977.61,Fundos
2025-08,2025-08-06,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:AA8B BL B],,2.04,-838.25,-977.61,Fundos
2025-08,2025-08-06,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:76A4 BL B],,2.82,-835.43,-977.61,Fundos
2025-08,2025-08-06,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:394D BL B],,2.02,-833.41,-977.61,Fundos
2025-08,2025-08-06,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:4B24 BL B],,2.82,-830.59,-977.61,Fundos
2025-08,2025-08-06,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:2180 BL A],,3.1,-827.49,-977.61,Fundos
2025-08,2025-08-06,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:6E25 BL B],,2.17,-825.32,-977.61,Fundos
2025-08,2025-08-06,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:492E BL B],,2.83,-822.49,-977.61,Fundos
2025-08,2025-08-06,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:D84D BL B],,2.04,-820.45,-977.61,Fundos
2025-08,2025-08-06,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:A0D1 BL B],,2.06,-818.39,-977.61,Fundos
2025-08,2025-08-06,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:E6BC BL B],,2.06,-816.33,-977.61,Fundos
2025-08,2025-08-06,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:E553 BL B],,2.04,-814.29,-977.61,Fundos
2025-08,2025-08-06,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:BDE6 BL B],,2.12,-812.17,-977.61,Fundos
2025-08,2025-08-06,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:33DC BL A],,3.1,-809.07,-977.61,Fundos
2025-08,2025-08-06,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:0B5A BL A],,5.61,-803.46,-977.61,Fundos
2025-08,2025-08-07,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:DAFC BL B],,3.55,-799.91,-977.61,Fundos
2025-08,2025-08-07,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:5B6F BL B],,2.28,-797.63,-977.61,Fundos
2025-08,2025-08-07,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:65AF BL B],,2.04,-795.59,-977.61,Fundos
2025-08,2025-08-07,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:2CCF BL B],,2.06,-793.53,-977.61,Fundos
2025-08,2025-08-07,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:FCBA BL B],,2.04,-791.49,-977.61,Fundos
2025-08,2025-08-07,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:E9AA BL B],,2.07,-789.42,-977.61,Fundos
2025-08,2025-08-07,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:F284 BL A],,3.17,-786.25,-977.61,Fundos
2025-08,2025-08-07,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:31EA BL A],,5.61,-780.64,-977.61,Fundos
2025-08,2025-08-07,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:0E43 BL B],,2.04,-778.6,-977.61,Fundos
2025-08,2025-08-07,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:646F BL B],,2.04,-776.56,-977.61,Fundos
2025-08,2025-08-07,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:DAFB BL A],,4.48,-772.08,-977.61,Fundos
2025-08,2025-08-07,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:92AC BL B],,2.04,-770.04,-977.61,Fundos
2025-08,2025-08-07,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:8F7C BL A],,3.1,-766.94,-977.61,Fundos
2025-08,2025-08-08,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:32C5 BL B],,2.02,-764.92,-977.61,Fundos
2025-08,2025-08-08,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:CAC2 BL B],,2.04,-762.88,-977.61,Fundos
2025-08,2025-08-08,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:BCD8 BL B],,2.02,-760.86,-977.61,Fundos
2025-08,2025-08-08,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:EE7F BL A],,3.17,-757.69,-977.61,Fundos
2025-08,2025-08-08,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:7027 BL B],,2.04,-755.65,-977.61,Fundos
2025-08,2025-08-08,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:6174 BL A],,5.61,-750.04,-977.61,Fundos
2025-08,2025-08-08,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:FCDD BL A],,3.1,-746.94,-977.61,Fundos
2025-08,2025-08-08,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:A9F4 BL B],,2.83,-744.11,-977.61,Fundos
2025-08,2025-08-08,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:DC15 BL A],,3.1,-741.01,-977.61,Fundos
2025-08,2025-08-08,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:EC29 BL A],,7.0,-734.01,-977.61,Fundos
2025-08,2025-08-08,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:D2EE BL B],,2.17,-731.84,-977.61,Fundos
2025-08,2025-08-08,FUNDO OBRAS,PG.REFORMA,TELHADO-EMPRESA_MANUT_A NF.0852,-2436.44,,-3168.28,-977.61,Manutenção
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:A0C2 BL B],,2.34,-3165.94,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:717F BL B],,2.53,-3163.41,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:646F BL B],,2.12,-3161.29,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:6B73 BL B],,2.02,-3159.27,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:5749 BL A],,3.1,-3156.17,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:3909 BL B],,2.83,-3153.34,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:AFB4 BL A],,6.77,-3146.57,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:BB19 BL B],,2.07,-3144.5,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:326E BL B],,2.12,-3142.38,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:D5B1 BL A],,4.48,-3137.9,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:E271 BL A],,3.1,-3134.8,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:CD72 BL B],,2.83,-3131.97,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:E847 BL A],,5.61,-3126.36,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:D611 BL A],,3.1,-3123.26,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:DEA3 BL B],,2.04,-3121.22,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:8F51 BL B],,2.06,-3119.16,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:BEA0 BL B],,2.12,-3117.04,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:8F11 BL B],,3.32,-3113.72,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:F9E6 BL A],,3.32,-3110.4,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:9B31 BL A],,3.1,-3107.3,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:89F0 BL B],,2.83,-3104.47,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:2CC9 BL B],,2.07,-3102.4,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:7D6C BL B],,2.12,-3100.28,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:3C64 BL A],,4.48,-3095.8,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:BB31 BL B],,2.02,-3093.78,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:EDCE BL A],,5.61,-3088.17,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:B8CF BL A],,3.1,-3085.07,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:92A3 BL B],,2.04,-3083.03,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:7DAC BL A],,3.17,-3079.86,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:AA24 BL B],,2.06,-3077.8,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:C493 BL B],,1.98,-3075.82,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:ECE7 BL B],,2.12,-3073.7,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:B79F BL A],,3.32,-3070.38,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:4967 BL B],,2.82,-3067.56,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:5704 BL A],,5.61,-3061.95,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:0DB4 BL B],,1.98,-3059.97,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:20A9 BL B],,2.07,-3057.9,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:686F BL B],,2.12,-3055.78,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:6C96 BL B],,2.02,-3053.76,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:BF3E BL A],,3.1,-3050.66,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:2B44 BL A],,5.61,-3045.05,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:FCDD BL B],,2.82,-3042.23,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:0C54 BL A],,3.1,-3039.13,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:53E9 BL A],,3.17,-3035.96,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:90FC BL B],,2.04,-3033.92,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:9D42 BL B],,1.98,-3031.94,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:B02E BL B],,2.07,-3029.87,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:7FB6 BL B],,2.12,-3027.75,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:75CE BL A],,3.32,-3024.43,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:5545 BL B],,2.02,-3022.41,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:8F70 BL A],,5.61,-3016.8,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:1977 BL B],,3.85,-3012.95,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:DC97 BL B],,2.04,-3010.91,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:064A BL A],,3.17,-3007.74,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:E712 BL B],,2.07,-3005.67,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:1BCF BL B],,2.17,-3003.5,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:BC3A BL B],,2.02,-3001.48,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:73EE BL B],,2.83,-2998.65,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:1ED7 BL A],,7.08,-2991.57,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:0414 BL B],,2.04,-2989.53,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:E623 BL B],,2.06,-2987.47,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:F281 BL B],,1.98,-2985.49,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:822B BL B],,2.12,-2983.37,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:7F68 BL B],,2.17,-2981.2,-977.61,Fundos
2025-08,2025-08-11,FUNDO OBRAS,FUNDO OBRAS,08/25 Apto ALOJAMENTO,,51.94,-2929.26,-977.61,Fundos
2025-08,2025-08-12,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:3C39 BL B],,2.17,-2927.09,-977.61,Fundos
2025-08,2025-08-12,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:BB6E BL A],,5.61,-2921.48,-977.61,Fundos
2025-08,2025-08-12,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:1948 BL B],,2.04,-2919.44,-977.61,Fundos
2025-08,2025-08-12,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:4477 BL B],,2.04,-2917.4,-977.61,Fundos
2025-08,2025-08-12,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:DA3B BL B],,2.17,-2915.23,-977.61,Fundos
2025-08,2025-08-12,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:A113 BL B],,2.07,-2913.16,-977.61,Fundos
2025-08,2025-08-12,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:A9A0 BL A],,5.61,-2907.55,-977.61,Fundos
2025-08,2025-08-12,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:82B4 BL B],,2.04,-2905.51,-977.61,Fundos
2025-08,2025-08-12,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:8A4B BL B],,2.17,-2903.34,-977.61,Fundos
2025-08,2025-08-12,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:592E BL B],,2.82,-2900.52,-977.61,Fundos
2025-08,2025-08-12,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:B455 BL B],,2.04,-2898.48,-977.61,Fundos
2025-08,2025-08-12,FUNDO OBRAS,FUNDO OBRAS,08/25 [AP:AB43 BL B],,2.04,-2896.44,-977.61,Fundos
2025-08,2025-08-13,FUNDO OBRAS,FUNDO OBRAS,07/25 [AP:A3B5 BL A],,3.17,-2893.27,-977.61,Fundos
