mes_ano,valor,historico,source
2026-04,7.76,REC.CH.EXTRA FÉRIAS,xls
2026-04,7.7,REC.CH.EXTRA FÉRIAS,xls
2026-04,7.76,REC.CH.EXTRA FÉRIAS,xls
2026-04,12.66,REC.CH.EXTRA FÉRIAS,xls
2026-04,17.06,REC.CH.EXTRA FÉRIAS,xls
2026-04,7.76,REC.CH.EXTRA FÉRIAS,xls
2026-04,7.84,REC.CH.EXTRA FÉRIAS,xls
2026-04,8.09,REC.CH.EXTRA FÉRIAS,xls
2026-04,11.82,REC.CH.EXTRA FÉRIAS,xls
2026-04,8.81,REC.CH.EXTRA FÉRIAS,xls
2026-04,8.81,REC.CH.EXTRA FÉRIAS,xls
2026-04,8.7,REC.CH.EXTRA FÉRIAS,xls
2026-04,7.84,REC.CH.EXTRA FÉRIAS,xls
2026-04,10.79,REC.CH.EXTRA FÉRIAS,xls
2026-04,12.66,REC.CH.EXTRA FÉRIAS,xls
2026-04,26.66,REC.CH.EXTRA FÉRIAS,xls
2026-04,12.06,REC.CH.EXTRA FÉRIAS,xls
2026-04,7.54,REC.CH.EXTRA FÉRIAS,xls
2026-04,11.82,REC.CH.EXTRA FÉRIAS,xls
2026-04,11.82,REC.CH.EXTRA FÉRIAS,xls
2026-04,8.91,REC.CH.EXTRA FÉRIAS,xls
2026-04,9.63,REC.CH.EXTRA FÉRIAS,xls
2026-04,7.7,REC.CH.EXTRA FÉRIAS,xls
2026-04,7.7,REC.CH.EXTRA FÉRIAS,xls
2026-04,11.82,REC.CH.EXTRA FÉRIAS,xls
2026-04,10.79,REC.CH.EXTRA FÉRIAS,xls
2026-04,25.78,REC.CH.EXTRA FÉRIAS,xls
2026-04,12.06,REC.CH.EXTRA FÉRIAS,xls
2026-04,7.88,REC.CH.EXTRA FÉRIAS,xls
2026-04,8.09,REC.CH.EXTRA FÉRIAS,xls
2026-04,17.06,REC.CH.EXTRA FÉRIAS,xls
2026-04,10.79,REC.CH.EXTRA FÉRIAS,xls
2026-04,10.75,REC.CH.EXTRA FÉRIAS,xls
2026-04,21.38,REC.CH.EXTRA FÉRIAS,xls
2026-04,7.76,REC.CH.EXTRA FÉRIAS,xls
2026-04,7.84,REC.CH.EXTRA FÉRIAS,xls
2026-04,7.76,REC.CH.EXTRA FÉRIAS,xls
2026-04,8.09,REC.CH.EXTRA FÉRIAS,xls
2026-04,11.82,REC.CH.EXTRA FÉRIAS,xls
2026-04,10.79,REC.CH.EXTRA FÉRIAS,xls
2026-04,21.38,REC.CH.EXTRA FÉRIAS,xls
2026-04,11.82,REC.CH.EXTRA FÉRIAS,xls
2026-04,7.88,REC.CH.EXTRA FÉRIAS,xls
2026-04,8.09,REC.CH.EXTRA FÉRIAS,xls
2026-04,11.82,REC.CH.EXTRA FÉRIAS,xls
2026-04,21.38,REC.CH.EXTRA FÉRIAS,xls
2026-04,7.76,REC.CH.EXTRA FÉRIAS,xls
2026-04,12.06,REC.CH.EXTRA FÉRIAS,xls
2026-04,7.84,REC.CH.EXTRA FÉRIAS,xls
2026-04,7.54,REC.CH.EXTRA FÉRIAS,xls
2026-04,7.88,REC.CH.EXTRA FÉRIAS,xls
2026-04,8.09,REC.CH.EXTRA FÉRIAS,xls
2026-04,10.75,REC.CH.EXTRA FÉRIAS,xls
2026-04,21.38,REC.CH.EXTRA FÉRIAS,xls
2026-04,11.82,REC.CH.EXTRA FÉRIAS,xls
2026-04,7.88,REC.CH.EXTRA FÉRIAS,xls
2026-04,8.09,REC.CH.EXTRA FÉRIAS,xls
2026-04,7.7,REC.CH.EXTRA FÉRIAS,xls
2026-04,11.82,REC.CH.EXTRA FÉRIAS,xls
2026-04,10.75,REC.CH.EXTRA FÉRIAS,xls
2026-04,11.82,REC.CH.EXTRA FÉRIAS,xls
2026-04,7.76,REC.CH.EXTRA FÉRIAS,xls
2026-04,21.38,REC.CH.EXTRA FÉRIAS,xls
2026-04,7.76,REC.CH.EXTRA FÉRIAS,xls
2026-04,12.06,REC.CH.EXTRA FÉRIAS,xls
2026-04,7.88,REC.CH.EXTRA FÉRIAS,xls
2026-04,8.27,REC.CH.EXTRA FÉRIAS,xls
2026-04,7.7,REC.CH.EXTRA FÉRIAS,xls
2026-04,11.82,REC.CH.EXTRA FÉRIAS,xls
2026-04,10.79,REC.CH.EXTRA FÉRIAS,xls
2026-04,26.97,REC.CH.EXTRA FÉRIAS,xls
2026-04,7.76,REC.CH.EXTRA FÉRIAS,xls
2026-04,7.84,REC.CH.EXTRA FÉRIAS,xls
2026-04,7.88,REC.CH.EXTRA FÉRIAS,xls
2026-04,8.09,REC.CH.EXTRA FÉRIAS,xls
2026-04,8.27,REC.CH.EXTRA FÉRIAS,xls
2026-04,197.82,REC.CH.EXTRA FÉRIAS,xls
2026-04,40.35,REC.CH.EXTRA FÉRIAS,xls
2026-04,22.77,REC.CH.EXTRA FÉRIAS,xls
2026-04,12.06,REC.CH.EXTRA FÉRIAS,xls
2026-04,7.84,REC.CH.EXTRA FÉRIAS,xls
2026-04,8.27,REC.CH.EXTRA FÉRIAS,xls
2026-04,21.38,REC.CH.EXTRA FÉRIAS,xls
2026-04,7.76,REC.CH.EXTRA FÉRIAS,xls
2026-04,7.76,REC.CH.EXTRA FÉRIAS,xls
2026-04,8.27,REC.CH.EXTRA FÉRIAS,xls
2026-04,11.82,REC.CH.EXTRA FÉRIAS,xls
2026-04,7.88,REC.CH.EXTRA FÉRIAS,xls
2026-04,21.38,REC.CH.EXTRA FÉRIAS,xls
2026-04,7.76,REC.CH.EXTRA FÉRIAS,xls
2026-04,8.27,REC.CH.EXTRA FÉRIAS,xls
2026-04,10.75,REC.CH.EXTRA FÉRIAS,xls
2026-04,8.27,REC.CH.EXTRA FÉRIAS,xls
2026-04,7.76,REC.CH.EXTRA FÉRIAS,xls
2026-04,7.88,REC.CH.EXTRA FÉRIAS,xls
2026-04,7.76,REC.CH.EXTRA FÉRIAS,xls
2026-04,12.06,REC.CH.EXTRA FÉRIAS,xls
2026-04,8.09,REC.CH.EXTRA FÉRIAS,xls
2026-04,7.84,REC.CH.EXTRA FÉRIAS,xls
2026-04,7.7,REC.CH.EXTRA FÉRIAS,xls
2026-04,7.84,REC.CH.EXTRA FÉRIAS,xls
2026-04,7.76,REC.CH.EXTRA FÉRIAS,xls
2026-04,7.7,REC.CH.EXTRA FÉRIAS,xls
2026-04,7.54,REC.CH.EXTRA FÉRIAS,xls
2026-04,7.76,REC.CH.EXTRA FÉRIAS,xls
2026-04,2.18,FUNDO OBRAS,xls
2026-04,5.63,FUNDO OBRAS,xls
2026-04,1.98,FUNDO OBRAS,xls
2026-04,3.11,FUNDO OBRAS,xls
2026-04,1.98,FUNDO OBRAS,xls
2026-04,3.4,FUNDO OBRAS,xls
2026-04,2.06,FUNDO OBRAS,xls
2026-04,1.98,FUNDO OBRAS,xls
2026-04,5.63,FUNDO OBRAS,xls
2026-04,3.33,FUNDO OBRAS,xls
2026-04,3.11,FUNDO OBRAS,xls
2026-04,3.11,FUNDO OBRAS,xls
2026-04,1.98,FUNDO OBRAS,xls
2026-04,2.84,FUNDO OBRAS,xls
2026-04,3.33,FUNDO OBRAS,xls
2026-04,3.18,FUNDO OBRAS,xls
2026-04,2.07,FUNDO OBRAS,xls
2026-04,2.04,FUNDO OBRAS,xls
2026-04,1.98,FUNDO OBRAS,xls
2026-04,3.11,FUNDO OBRAS,xls
2026-04,2.03,FUNDO OBRAS,xls
2026-04,5.63,FUNDO OBRAS,xls
2026-04,3.17,FUNDO OBRAS,xls
2026-04,5.63,FUNDO OBRAS,xls
2026-04,2.84,FUNDO OBRAS,xls
2026-04,2.13,FUNDO OBRAS,xls
2026-04,5.63,FUNDO OBRAS,xls
2026-04,2.04,FUNDO OBRAS,xls
2026-04,2.04,FUNDO OBRAS,xls
2026-04,2.83,FUNDO OBRAS,xls
2026-04,2.13,FUNDO OBRAS,xls
2026-04,2.04,FUNDO OBRAS,xls
2026-04,2.04,FUNDO OBRAS,xls
2026-04,2.83,FUNDO OBRAS,xls
2026-04,2.04,FUNDO OBRAS,xls
2026-04,2.03,FUNDO OBRAS,xls
2026-04,2.83,FUNDO OBRAS,xls
2026-04,2.18,FUNDO OBRAS,xls
2026-04,2.84,FUNDO OBRAS,xls
2026-04,2.04,FUNDO OBRAS,xls
2026-04,2.84,FUNDO OBRAS,xls
2026-04,2.18,FUNDO OBRAS,xls
2026-04,2.06,FUNDO OBRAS,xls
2026-04,2.04,FUNDO OBRAS,xls
2026-04,3.33,FUNDO OBRAS,xls
2026-04,1.98,FUNDO OBRAS,xls
2026-04,2.04,FUNDO OBRAS,xls
2026-04,3.56,FUNDO OBRAS,xls
2026-04,2.04,FUNDO OBRAS,xls
2026-04,2.03,FUNDO OBRAS,xls
2026-04,2.04,FUNDO OBRAS,xls
2026-04,3.33,FUNDO OBRAS,xls
2026-04,4.49,FUNDO OBRAS,xls
2026-04,2.04,FUNDO OBRAS,xls
2026-04,2.06,FUNDO OBRAS,xls
2026-04,2.13,FUNDO OBRAS,xls
2026-04,3.11,FUNDO OBRAS,xls
2026-04,2.32,FUNDO OBRAS,xls
2026-04,2.32,FUNDO OBRAS,xls
2026-04,2.29,FUNDO OBRAS,xls
2026-04,2.06,FUNDO OBRAS,xls
2026-04,2.84,FUNDO OBRAS,xls
2026-04,3.33,FUNDO OBRAS,xls
2026-04,7.01,FUNDO OBRAS,xls
2026-04,3.17,FUNDO OBRAS,xls
2026-04,1.98,FUNDO OBRAS,xls
2026-04,3.17,FUNDO OBRAS,xls
2026-04,3.11,FUNDO OBRAS,xls
2026-04,3.11,FUNDO OBRAS,xls
2026-04,2.34,FUNDO OBRAS,xls
2026-04,2.53,FUNDO OBRAS,xls
2026-04,2.03,FUNDO OBRAS,xls
2026-04,2.03,FUNDO OBRAS,xls
2026-04,3.11,FUNDO OBRAS,xls
2026-04,2.84,FUNDO OBRAS,xls
2026-04,6.78,FUNDO OBRAS,xls
2026-04,3.17,FUNDO OBRAS,xls
2026-04,2.07,FUNDO OBRAS,xls
2026-04,2.13,FUNDO OBRAS,xls
2026-04,4.49,FUNDO OBRAS,xls
2026-04,2.84,FUNDO OBRAS,xls
2026-04,2.83,FUNDO OBRAS,xls
2026-04,5.63,FUNDO OBRAS,xls
2026-04,2.04,FUNDO OBRAS,xls
2026-04,2.06,FUNDO OBRAS,xls
2026-04,2.04,FUNDO OBRAS,xls
2026-04,2.13,FUNDO OBRAS,xls
2026-04,3.11,FUNDO OBRAS,xls
2026-04,2.84,FUNDO OBRAS,xls
2026-04,5.63,FUNDO OBRAS,xls
2026-04,3.11,FUNDO OBRAS,xls
2026-04,2.07,FUNDO OBRAS,xls
2026-04,2.13,FUNDO OBRAS,xls
2026-04,3.11,FUNDO OBRAS,xls
2026-04,5.63,FUNDO OBRAS,xls
2026-04,2.04,FUNDO OBRAS,xls
2026-04,3.17,FUNDO OBRAS,xls
2026-04,2.06,FUNDO OBRAS,xls
2026-04,1.98,FUNDO OBRAS,xls
2026-04,2.07,FUNDO OBRAS,xls
2026-04,2.13,FUNDO OBRAS,xls
2026-04,2.83,FUNDO OBRAS,xls
2026-04,5.63,FUNDO OBRAS,xls
2026-04,3.11,FUNDO OBRAS,xls
2026-04,2.07,FUNDO OBRAS,xls
2026-04,2.13,FUNDO OBRAS,xls
2026-04,2.03,FUNDO OBRAS,xls
2026-04,3.11,FUNDO OBRAS,xls
2026-04,2.83,FUNDO OBRAS,xls
2026-04,3.11,FUNDO OBRAS,xls
2026-04,2.04,FUNDO OBRAS,xls
2026-04,5.63,FUNDO OBRAS,xls
2026-04,2.04,FUNDO OBRAS,xls
2026-04,3.17,FUNDO OBRAS,xls
2026-04,2.07,FUNDO OBRAS,xls
2026-04,2.18,FUNDO OBRAS,xls
2026-04,2.03,FUNDO OBRAS,xls
2026-04,3.11,FUNDO OBRAS,xls
2026-04,2.84,FUNDO OBRAS,xls
2026-04,7.1,FUNDO OBRAS,xls
2026-04,2.04,FUNDO OBRAS,xls
2026-04,2.06,FUNDO OBRAS,xls
2026-04,2.07,FUNDO OBRAS,xls
2026-04,2.13,FUNDO OBRAS,xls
2026-04,2.18,FUNDO OBRAS,xls
2026-04,52.05,FUNDO OBRAS,xls
2026-04,3.1,FUNDO OBRAS,xls
2026-04,3.1,FUNDO OBRAS,xls
2026-04,3.1,FUNDO OBRAS,xls
2026-04,24.84,TELHADO,xls
2026-04,3.1,FUNDO OBRAS,xls
2026-04,3.1,FUNDO OBRAS,xls
2026-04,3.11,FUNDO OBRAS,xls
2026-04,3.11,FUNDO OBRAS,xls
2026-04,3.11,FUNDO OBRAS,xls
2026-04,3.17,FUNDO OBRAS,xls
2026-04,2.06,FUNDO OBRAS,xls
2026-04,2.18,FUNDO OBRAS,xls
2026-04,5.63,FUNDO OBRAS,xls
2026-04,2.04,FUNDO OBRAS,xls
2026-04,2.04,FUNDO OBRAS,xls
2026-04,2.18,FUNDO OBRAS,xls
2026-04,3.11,FUNDO OBRAS,xls
2026-04,2.07,FUNDO OBRAS,xls
2026-04,5.63,FUNDO OBRAS,xls
2026-04,2.04,FUNDO OBRAS,xls
2026-04,2.18,FUNDO OBRAS,xls
2026-04,2.83,FUNDO OBRAS,xls
2026-04,2.18,FUNDO OBRAS,xls
2026-04,2.04,FUNDO OBRAS,xls
2026-04,2.07,FUNDO OBRAS,xls
2026-04,2.04,FUNDO OBRAS,xls
2026-04,3.17,FUNDO OBRAS,xls
2026-04,2.13,FUNDO OBRAS,xls
2026-04,2.06,FUNDO OBRAS,xls
2026-04,2.03,FUNDO OBRAS,xls
2026-04,2.06,FUNDO OBRAS,xls
2026-04,2.04,FUNDO OBRAS,xls
2026-04,2.03,FUNDO OBRAS,xls
2026-04,2.04,FUNDO OBRAS,xls
2026-04,1.98,FUNDO OBRAS,xls
2026-04,2.29,FUNDO OBRAS,xls
2026-04,1.98,FUNDO OBRAS,xls
2026-04,1.98,FUNDO OBRAS,xls
2026-04,1.98,FUNDO OBRAS,xls
2026-04,2.13,FUNDO OBRAS,xls
2026-04,3.11,FUNDO OBRAS,xls
2026-04,2.13,FUNDO OBRAS,xls
2026-04,1.98,FUNDO OBRAS,xls
2026-04,2.04,FUNDO OBRAS,xls
2026-04,2.04,FUNDO OBRAS,xls
2026-04,10.0,REC.ALUG.DEPÓSITO,xls
2026-04,10.0,REC.ALUG.DEPÓSITO,xls
2026-04,290.0,REC.TAXA USO BOX,xls
2026-04,20.0,REC.ALUG.DEPÓSITO,xls
2026-04,20.0,REC.ALUG.DEPÓSITO,xls
2026-04,20.0,REC.ALUG.DEPÓSITO,xls
2026-04,10.0,REC.ALUG.DEPÓSITO,xls
2026-04,290.0,REC.TAXA USO BOX,xls
2026-04,20.0,REC.ALUG.DEPÓSITO,xls
2026-04,20.0,REC.ALUG.DEPÓSITO,xls
2026-04,20.0,REC.ALUG.DEPÓSITO,xls
2026-04,20.0,REC.ALUG.DEPÓSITO,xls
2026-05,912.0,PG.TX.FIN.SD.DEV.04/2026,xls
2026-05,434.87,REC.CONDOMÍNIO,xls
2026-05,265.12,REC.CONDOMÍNIO,xls
2026-05,263.83,REC.CONDOMÍNIO,xls
2026-05,253.95,REC.CONDOMÍNIO,xls
2026-05,719.74,REC.CONDOMÍNIO,xls
2026-05,261.18,REC.CONDOMÍNIO,xls
2026-05,426.31,REC.CONDOMÍNIO,xls
2026-05,265.12,REC.CONDOMÍNIO,xls
2026-05,259.2,REC.CONDOMÍNIO,xls
2026-05,405.92,REC.CONDOMÍNIO,xls
2026-05,363.16,REC.CONDOMÍNIO,xls
2026-05,719.74,REC.CONDOMÍNIO,xls
2026-05,867.77,REC.CONDOMÍNIO,xls
2026-05,719.74,REC.CONDOMÍNIO,xls
2026-05,398.01,REC.CONDOMÍNIO,xls
2026-05,5.59,REC. MULTA,xls
2026-05,267.49,REC.CONDOMÍNIO,xls
2026-05,406.58,REC.CONDOMÍNIO,xls
2026-05,363.16,REC.CONDOMÍNIO,xls
2026-05,253.95,REC.CONDOMÍNIO,xls
2026-05,426.31,REC.CONDOMÍNIO,xls
2026-05,261.18,REC.CONDOMÍNIO,xls
2026-05,405.92,REC.CONDOMÍNIO,xls
2026-05,278.29,REC.CONDOMÍNIO,xls
2026-05,261.18,REC.CONDOMÍNIO,xls
2026-05,426.31,REC.CONDOMÍNIO,xls
2026-05,363.16,REC.CONDOMÍNIO,xls
2026-05,261.18,REC.CONDOMÍNIO,xls
2026-05,6.12,REC. MULTA,xls
2026-05,293.12,REC.CONDOMÍNIO,xls
2026-05,272.38,REC.CONDOMÍNIO,xls
2026-05,361.85,REC.CONDOMÍNIO,xls
2026-05,398.01,REC.CONDOMÍNIO,xls
2026-05,259.2,REC.CONDOMÍNIO,xls
2026-05,361.85,REC.CONDOMÍNIO,xls
2026-05,398.01,REC.CONDOMÍNIO,xls
2026-05,278.29,REC.CONDOMÍNIO,xls
2026-05,363.16,REC.CONDOMÍNIO,xls
2026-05,719.74,REC.CONDOMÍNIO,xls
2026-05,261.18,REC.CONDOMÍNIO,xls
2026-05,278.29,REC.CONDOMÍNIO,xls
2026-05,263.83,REC.CONDOMÍNIO,xls
2026-05,261.18,REC.CONDOMÍNIO,xls
2026-05,6624.02,REC.CONDOMÍNIO,xls
2026-05,261.18,REC.CONDOMÍNIO,xls
2026-05,263.83,REC.CONDOMÍNIO,xls
2026-05,426.31,REC.CONDOMÍNIO,xls
2026-05,1544.55,PG.SEGURO INCÊNDIO,xls
2026-05,31.5,PG.TRANSAÇÕES BCO.TED,xls
2026-05,7.96,REC. MULTA,xls
2026-05,381.13,REC.CONDOMÍNIO,xls
2026-05,455.26,REC.CONDOMÍNIO,xls
2026-05,292.77,REC.CONDOMÍNIO,xls
2026-05,261.18,REC.CONDOMÍNIO,xls
2026-05,261.18,REC.CONDOMÍNIO,xls
2026-05,398.01,REC.CONDOMÍNIO,xls
2026-05,261.18,REC.CONDOMÍNIO,xls
2026-05,363.16,REC.CONDOMÍNIO,xls
2026-05,574.35,REC.CONDOMÍNIO,xls
2026-05,897.37,REC.CONDOMÍNIO,xls
2026-05,263.83,REC.CONDOMÍNIO,xls
2026-05,719.74,REC.CONDOMÍNIO,xls
2026-05,398.01,REC.CONDOMÍNIO,xls
2026-05,265.12,REC.CONDOMÍNIO,xls
2026-05,38.72,REC.MULTA+C.M.+JRS.,xls
2026-05,447.38,REC.CONDOMÍNIO,xls
2026-05,3871.0,PG.SÍNDICO PROF.,xls
2026-05,40.0,PG.DECLARAÇÃO PMPA/ISSQNDEC,xls
2026-05,960.39,PG.ISSQN,xls
2026-05,259.2,REC.CONDOMÍNIO,xls
2026-05,300.0,REC.CONDOMÍNIO,xls
2026-05,324.35,REC.CONDOMÍNIO,xls
2026-05,259.2,REC.CONDOMÍNIO,xls
2026-05,272.38,REC.CONDOMÍNIO,xls
2026-05,259.2,REC.CONDOMÍNIO,xls
2026-05,398.01,REC.CONDOMÍNIO,xls
2026-05,363.16,REC.CONDOMÍNIO,xls
2026-05,867.77,REC.CONDOMÍNIO,xls
2026-05,405.92,REC.CONDOMÍNIO,xls
2026-05,265.12,REC.CONDOMÍNIO,xls
2026-05,272.38,REC.CONDOMÍNIO,xls
2026-05,574.35,REC.CONDOMÍNIO,xls
2026-05,259.2,REC.CONDOMÍNIO,xls
2026-05,363.16,REC.CONDOMÍNIO,xls
2026-05,719.74,REC.CONDOMÍNIO,xls
2026-05,261.18,REC.CONDOMÍNIO,xls
2026-05,263.83,REC.CONDOMÍNIO,xls
2026-05,272.38,REC.CONDOMÍNIO,xls
2026-05,426.31,REC.CONDOMÍNIO,xls
2026-05,426.31,REC.CONDOMÍNIO,xls
2026-05,398.01,REC.CONDOMÍNIO,xls
2026-05,363.16,REC.CONDOMÍNIO,xls
2026-05,719.74,REC.CONDOMÍNIO,xls
2026-05,263.83,REC.CONDOMÍNIO,xls
2026-05,261.18,REC.CONDOMÍNIO,xls
2026-05,265.12,REC.CONDOMÍNIO,xls
2026-05,272.38,REC.CONDOMÍNIO,xls
2026-05,259.2,REC.CONDOMÍNIO,xls
2026-05,398.01,REC.CONDOMÍNIO,xls
2026-05,719.74,REC.CONDOMÍNIO,xls
2026-05,261.18,REC.CONDOMÍNIO,xls
2026-05,405.92,REC.CONDOMÍNIO,xls
2026-05,263.83,REC.CONDOMÍNIO,xls
2026-05,253.95,REC.CONDOMÍNIO,xls
2026-05,426.31,REC.CONDOMÍNIO,xls
2026-05,361.85,REC.CONDOMÍNIO,xls
2026-05,719.74,REC.CONDOMÍNIO,xls
2026-05,398.01,REC.CONDOMÍNIO,xls
2026-05,261.18,REC.CONDOMÍNIO,xls
2026-05,265.12,REC.CONDOMÍNIO,xls
2026-05,272.38,REC.CONDOMÍNIO,xls
2026-05,259.2,REC.CONDOMÍNIO,xls
2026-05,398.01,REC.CONDOMÍNIO,xls
2026-05,361.85,REC.CONDOMÍNIO,xls
2026-05,398.01,REC.CONDOMÍNIO,xls
2026-05,405.92,REC.CONDOMÍNIO,xls
2026-05,261.18,REC.CONDOMÍNIO,xls
2026-05,253.95,REC.CONDOMÍNIO,xls
2026-05,272.38,REC.CONDOMÍNIO,xls
2026-05,259.2,REC.CONDOMÍNIO,xls
2026-05,493.41,REC.CONDOMÍNIO,xls
2026-05,261.18,REC.CONDOMÍNIO,xls
2026-05,405.92,REC.CONDOMÍNIO,xls
2026-05,265.12,REC.CONDOMÍNIO,xls
2026-05,278.29,REC.CONDOMÍNIO,xls
2026-05,259.2,REC.CONDOMÍNIO,xls
2026-05,398.01,REC.CONDOMÍNIO,xls
2026-05,363.16,REC.CONDOMÍNIO,xls
2026-05,907.89,REC.CONDOMÍNIO,xls
2026-05,261.18,REC.CONDOMÍNIO,xls
2026-05,263.83,REC.CONDOMÍNIO,xls
2026-05,272.38,REC.CONDOMÍNIO,xls
2026-05,278.29,REC.CONDOMÍNIO,xls
2026-05,19441.57,PG.SERV.PORTARIA,xls
2026-05,5357.68,PG.SERV.LIMP.,xls
2026-05,5.31,REC. MULTA,xls
2026-05,261.18,REC.CONDOMÍNIO,xls
2026-05,278.29,REC.CONDOMÍNIO,xls
2026-05,719.74,REC.CONDOMÍNIO,xls
2026-05,261.18,REC.CONDOMÍNIO,xls
2026-05,261.18,REC.CONDOMÍNIO,xls
2026-05,278.29,REC.CONDOMÍNIO,xls
2026-05,398.01,REC.CONDOMÍNIO,xls
2026-05,7.36,REC. MULTA,xls
2026-05,361.85,REC.CONDOMÍNIO,xls
2026-05,265.12,REC.CONDOMÍNIO,xls
2026-05,719.74,REC.CONDOMÍNIO,xls
2026-05,261.18,REC.CONDOMÍNIO,xls
2026-05,10.97,REC. MULTA,xls
2026-05,253.95,REC.CONDOMÍNIO,xls
2026-05,278.29,REC.CONDOMÍNIO,xls
2026-05,361.85,REC.CONDOMÍNIO,xls
2026-05,5.17,REC. MULTA,xls
2026-05,253.95,REC.CONDOMÍNIO,xls
2026-05,261.18,REC.CONDOMÍNIO,xls
2026-05,5.39,REC. MULTA,xls
2026-05,265.12,REC.CONDOMÍNIO,xls
2026-05,261.18,REC.CONDOMÍNIO,xls
2026-05,22.82,REC.MULTA+C.M.+JRS.,xls
2026-05,268.66,REC.CONDOMÍNIO,xls
2026-05,10.82,REC.MULTA+C.M.+JRS.,xls
2026-05,267.49,REC.CONDOMÍNIO,xls
2026-05,10.39,REC.MULTA+C.M.+JRS.,xls
2026-05,275.1,REC.CONDOMÍNIO,xls
2026-05,6.04,REC. MULTA,xls
2026-05,296.71,REC.CONDOMÍNIO,xls
2026-05,5.57,REC. MULTA,xls
2026-05,253.95,REC.CONDOMÍNIO,xls
2026-05,11.8,REC.MULTA+C.M.+JRS.,xls
2026-05,312.53,REC.CONDOMÍNIO,xls
2026-05,10.39,REC.MULTA+C.M.+JRS.,xls
2026-05,275.1,REC.CONDOMÍNIO,xls
2026-05,38.6,REC.MULTA+C.M.+JRS.,xls
2026-05,440.2,REC.CONDOMÍNIO,xls
2026-05,26.32,REC.MULTA+C.M.+JRS.,xls
2026-05,419.23,REC.CONDOMÍNIO,xls
2026-05,199.31,PG.ADTO.SALÁRIO,xls
2026-05,300.0,PG.ADTO.SALÁRIO,xls
2026-05,10058.4,ÁGUA/ESGOTO,xls
2026-05,938.23,PG.MANUT.ELEVADOR,xls
2026-05,308.33,PG.REP.ELEVADOR,xls
2026-05,370.0,PG.REP.ELEVADOR,xls
2026-05,263.43,PG.REP.ELEVADOR,xls
2026-05,251.73,E-CONSIGNADO CLT CONDS.,xls
2026-05,359.66,PG.FGTS,xls
2026-05,347.68,PG. SENSOR,xls
2026-05,383.68,PG.REP.HIDRÁULICO,xls
2026-05,6841.94,PG.DARF INSS(E-SOCIAL/REINF),xls
2026-05,10.39,REC.MULTA+C.M.+JRS.,xls
2026-05,275.1,REC.CONDOMÍNIO,xls
2026-05,88.0,PG.ELAB-REINF/E-SOCIAL/IMPOSTOS,xls
2026-05,28.64,REC.MULTA+C.M.+JRS.,xls
2026-05,758.11,REC.CONDOMÍNIO,xls
2026-05,1287.24,PG.VALE TRANSPORTE,xls
2026-05,470.0,PG.RETIRADA,xls
2026-05,698.4,PG.REP.BOMBAS,xls
2026-05,1500.0,PG.PINTURA,xls
2026-05,3871.0,PG.SÍNDICO PROF.,xls
2026-05,1561.92,PG.REPAROS,xls
2026-05,21.0,PG.IMPRESSÕES/FOTOC.,xls
2026-05,175.32,PG.SECOVIMED,xls
2026-05,119.68,REEMB.MAT.EXPEDIENTE,xls
2026-05,1196.68,TAXA AUXILIAR ADMINISTRACAO,xls
2026-05,200.0,PG.VALE REFEIÇÃO/ALIMENTAÇÃO,xls
2026-05,542.6,REC.CONDOMÍNIO,xls
2026-05,287.22,REC.CONDOMÍNIO,xls
2026-05,192.48,REC.MULTA+C.M.+JRS.,xls
2026-05,596.65,REC.CONDOMÍNIO,xls
2026-05,124.06,PG. INTERNET,xls
2026-05,69.24,PG.CEEE,xls
2026-05,1122.9,PG.CEEE,xls
2026-05,991.72,PG.CEEE,xls
2026-05,24.3,PG.REMESSA DOCTOS.,xls
2026-05,287.22,REC.CONDOMÍNIO,xls
2026-05,9.2,PG.REMESSA DOCTOS.,xls
2026-05,717.6,PG.TARIFA BANCO COBRANÇA,xls
2026-05,478.22,REC.CONDOMÍNIO,xls
2026-05,446.39,REC.CONDOMÍNIO,xls
2026-05,437.69,REC.CONDOMÍNIO,xls
2026-05,283.98,PG.SEG.VIDA FUNC.05/2026,xls
2026-05,22.0,PG.FOLHA FUNC.BCO.,xls
2026-05,1618.71,PG.SALÁRIO,xls
2026-05,1699.83,PG.SALÁRIO,xls
2026-05,5.31,REC. MULTA,xls
2026-05,261.18,REC.CONDOMÍNIO,xls
2026-05,321.96,REC.CONDOMÍNIO,xls
2026-05,446.39,REC.CONDOMÍNIO,xls
2026-05,890.0,PG.REP.GESSO,xls
2026-05,1766.7,VALOR,xls
2026-05,834.74,REC.DEVOLUÇÃO,xls
2026-05,12.72,13º SALARIO,xls
2026-05,4.12,DIF.SALARIAL,xls
2026-05,2.51,DIF.SALARIAL,xls
2026-05,2.5,DIF.SALARIAL,xls
2026-05,2.41,DIF.SALARIAL,xls
2026-05,6.82,DIF.SALARIAL,xls
2026-05,2.48,DIF.SALARIAL,xls
2026-05,4.04,DIF.SALARIAL,xls
2026-05,2.51,DIF.SALARIAL,xls
2026-05,2.46,DIF.SALARIAL,xls
2026-05,3.85,DIF.SALARIAL,xls
2026-05,3.44,DIF.SALARIAL,xls
2026-05,6.82,DIF.SALARIAL,xls
2026-05,8.23,DIF.SALARIAL,xls
2026-05,6.82,DIF.SALARIAL,xls
2026-05,3.77,DIF.SALARIAL,xls
2026-05,2.41,DIF.SALARIAL,xls
2026-05,3.85,DIF.SALARIAL,xls
